"season","sampling_date","site","tree","fig","foundress_number","pegoscapus_f","pegoscapus_m","LO1_f","SO1_f","SO2_f","idarnes_m","heterandrium_1_f","heterandrium_1_mw","heterandrium_1_mu","heterandrium_2_f","heterandrium_2_mw","heterandrium_2_mu","ficicola_f","ficicola_m","physothorax_f","physothorax_m","sycophila","unidentified_idarnes","unidentified_wasps"
"S2013","21-05-13",172,"07","5",NA,54,0,11,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"07","6",NA,17,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"07","7",NA,18,2,9,11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","1",NA,0,0,19,0,3,37,0,0,0,0,0,0,0,0,2,2,0,0,0
"S2013","21-05-13",172,"12","2",NA,0,0,148,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","3",NA,0,0,105,2,12,58,6,11,3,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","4",NA,0,0,73,1,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","5",NA,0,0,66,0,6,73,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","6",NA,0,0,105,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","7",NA,0,0,99,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","8",2,0,0,140,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","9",NA,0,0,39,0,5,51,0,0,0,0,0,0,0,2,0,1,0,0,0
"S2013","21-05-13",172,"12","11",NA,0,0,33,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","12",NA,0,0,22,1,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","13",NA,0,0,58,0,16,16,10,0,4,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","14",1,0,0,37,0,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","15",1,0,0,30,0,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","16",2,0,0,52,0,5,41,0,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","17",NA,0,0,51,1,6,50,0,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","18",1,0,0,47,0,5,55,0,0,0,1,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","19",3,1,0,84,0,8,22,0,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","20",1,0,0,41,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","21",1,0,0,48,0,8,20,9,7,5,0,0,0,2,0,1,0,0,1,0
"S2013","21-05-13",172,"12","22",1,0,0,44,2,21,15,2,2,2,8,1,1,0,0,0,0,0,0,0
"S2013","21-05-13",172,"12","23",1,0,0,96,0,19,22,38,0,12,0,0,0,0,0,0,0,0,1,0
"S2013","21-05-13",172,"27","13",NA,17,2,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","1",NA,91,7,13,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","1",1,0,0,27,3,10,10,0,0,1,0,0,0,2,1,0,0,0,0,0
"S2013","21-05-13",172,"31","2",2,0,0,39,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","4",2,0,0,31,0,12,24,1,0,0,3,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","5",1,0,0,30,10,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","6",2,0,0,27,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","7",NA,0,0,51,9,19,31,0,1,0,4,0,1,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","8",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"S2013","21-05-13",172,"31","9",NA,0,0,29,5,13,32,5,1,0,4,0,1,0,0,2,2,0,0,0
"S2013","21-05-13",172,"31","11",2,53,6,1,27,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","12",NA,0,0,11,0,19,33,0,0,0,1,1,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","13",1,0,0,35,0,3,14,4,0,0,3,1,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","14",NA,0,0,27,1,9,25,0,2,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","15",1,0,0,55,1,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","16",NA,9,0,1,0,1,19,0,0,0,3,1,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","17",NA,13,0,17,22,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","18",NA,0,0,39,2,10,19,0,0,0,1,3,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","19",1,23,1,14,7,19,34,0,0,0,0,3,2,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","20",1,9,8,10,0,29,32,0,0,0,1,1,1,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","21",2,45,5,29,5,13,22,1,0,0,2,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"31","22",1,0,0,9,3,20,26,0,0,0,0,0,0,0,1,0,0,0,0,0
"S2013","21-05-13",172,"31","23",1,0,0,0,22,5,14,33,0,0,1,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"50","2",1,1,2,16,0,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"50","3",2,6,1,28,0,4,18,1,1,1,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"50","4",1,0,0,41,8,14,12,0,0,0,4,0,1,0,0,0,0,0,0,0
"S2013","21-05-13",172,"50","5",1,0,0,60,0,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"50","6",1,41,4,16,12,38,21,0,0,0,0,0,1,2,1,0,0,0,0,0
"S2013","21-05-13",172,"50","7",1,0,0,45,0,4,16,4,2,1,9,0,2,0,0,0,0,0,0,0
"S2013","21-05-13",172,"50","8",NA,0,0,5,9,62,23,0,1,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"50","10A",1,93,13,28,3,11,27,2,0,0,1,1,1,0,0,0,0,0,0,0
"S2013","21-05-13",172,"50","10B",1,0,1,60,0,3,13,2,1,2,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"50","11",NA,0,0,5,0,6,16,0,0,1,0,0,3,10,0,0,0,26,0,0
"S2013","21-05-13",172,"50","12",2,24,2,13,1,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"50","13",NA,0,0,19,0,1,10,0,1,0,0,0,0,1,0,2,1,0,0,0
"S2013","21-05-13",172,"50","14",NA,0,0,3,0,0,24,3,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"57","1",1,18,2,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"57","2",1,0,0,63,14,32,37,6,1,4,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"57","3",2,0,0,30,7,13,1,10,4,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"57","4",3,3,1,47,8,16,34,1,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"57","5",1,6,0,20,3,3,44,1,4,3,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","1",NA,6,0,46,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","2",NA,8,2,46,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","3",2,0,1,29,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","4",2,1,3,49,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","5",NA,0,1,75,0,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","6",1,3,2,48,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","7",1,2,0,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","8",2,6,1,32,19,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","9",1,0,1,56,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","10",NA,11,6,48,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","11",1,2,0,53,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","12",2,0,0,47,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","14",NA,0,1,20,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"82","15",2,8,18,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"83","1",3,57,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"S2013","21-05-13",172,"83","2",NA,0,0,27,0,0,6,3,1,0,3,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"83","3",1,21,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"83","4",1,0,0,36,0,8,4,5,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"83","5",NA,0,0,51,0,0,5,15,2,2,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"83","6",1,72,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"83","7",NA,2,13,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"83","8",NA,6,0,58,0,9,11,0,0,0,0,0,0,0,0,0,0,0,3,0
"S2013","21-05-13",172,"83","8B",NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
"S2013","21-05-13",172,"83","9",0,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"83","11",1,4,1,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"83","12",1,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"84","1",1,1,0,35,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","1",2,5,10,20,1,0,12,4,1,0,1,0,3,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","2",3,2,0,41,0,2,12,0,0,0,2,0,4,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","3",1,7,14,36,0,7,5,0,0,0,1,0,1,0,0,0,0,0,2,0
"S2013","22-05-13",112,"02W","4",1,29,19,0,17,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","5",3,33,4,6,0,0,45,31,2,8,5,4,1,1,0,0,0,0,4,0
"S2013","22-05-13",112,"02W","6",1,0,9,10,0,1,15,1,0,1,1,0,5,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","7",1,0,0,16,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","8",1,0,0,80,0,0,41,4,0,3,7,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","9",10,8,49,16,2,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","10",NA,15,5,14,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","11",NA,25,8,19,0,0,50,0,0,1,0,0,5,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","12",2,1,3,10,0,0,18,0,0,0,3,0,2,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","13",1,3,12,7,0,5,14,0,0,0,2,1,5,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","14",1,1,1,3,0,0,0,0,0,0,0,0,0,13,31,0,0,13,0,0
"S2013","22-05-13",112,"02W","15",3,19,48,12,0,0,3,0,0,0,3,0,2,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","16",1,2,3,71,0,6,40,10,5,3,7,1,7,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","17",1,47,15,52,4,3,26,7,1,6,6,0,2,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02W","18",1,0,0,23,0,3,12,11,6,1,2,0,1,0,0,0,0,0,5,0
"S2013","22-05-13",112,"02W","19",1,0,0,34,0,0,37,4,4,2,9,1,5,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02SW","1",NA,3,6,9,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"S2013","22-05-13",112,"02SW","2",1,54,5,13,12,9,23,0,0,0,1,0,2,0,0,0,0,0,1,0
"S2013","22-05-13",112,"02SW","3",2,58,11,11,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"19E","1",2,18,14,2,3,0,17,2,0,0,0,0,2,1,1,0,3,0,0,0
"S2013","22-05-13",112,"19E","2",3,15,2,9,14,7,16,3,0,1,6,0,5,0,0,0,1,0,0,0
"S2013","22-05-13",112,"19E","3",NA,4,3,5,9,9,10,0,1,0,0,0,1,0,0,3,0,0,0,0
"S2013","22-05-13",112,"19E","4",2,1,0,12,0,2,4,0,0,0,2,0,0,0,0,0,0,0,5,0
"S2013","22-05-13",112,"19E","5",NA,18,10,8,2,4,19,1,0,0,0,0,0,0,0,0,1,0,0,0
"S2013","22-05-13",112,"19E","6",2,6,62,14,25,17,23,0,0,0,4,0,9,0,0,7,7,0,0,0
"S2013","22-05-13",112,"19E","7",1,1,2,4,1,2,5,0,0,3,0,0,2,1,1,6,2,0,2,0
"S2013","22-05-13",112,"19E","8",1,0,5,4,2,0,10,1,0,1,1,0,1,0,0,0,0,0,0,0
"S2013","22-05-13",112,"19NW","1",1,0,0,36,1,2,21,6,1,4,3,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"19NW","2",2,0,14,41,0,0,12,0,1,1,17,0,6,0,0,0,0,0,0,0
"S2013","22-05-13",112,"19NW","3",1,13,6,10,0,3,6,8,0,1,1,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","1",1,4,30,9,12,0,8,0,2,7,2,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","2",1,47,4,9,0,1,7,6,0,1,0,1,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","3",1,0,15,5,0,1,14,1,1,2,0,0,2,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","4",1,50,6,58,16,29,0,0,0,0,5,0,2,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","5",1,4,1,23,0,2,8,3,5,1,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","6",2,8,13,11,0,0,10,0,0,0,9,0,3,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","7",1,51,4,20,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","8",2,11,5,13,7,5,15,1,1,0,1,0,0,0,0,0,0,1,0,0
"S2013","22-05-13",112,"25","9",1,21,7,18,2,8,5,0,0,0,4,1,3,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","10",1,10,3,52,0,0,11,0,0,0,8,0,0,0,0,0,0,0,2,1
"S2013","22-05-13",112,"25","11",1,0,0,20,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","12",1,11,12,23,0,0,14,0,0,0,3,0,0,0,0,0,0,0,4,2
"S2013","22-05-13",112,"25","13",1,62,5,38,0,2,9,1,0,1,1,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","14",1,38,2,29,0,0,6,0,0,0,1,0,1,0,0,0,0,0,1,2
"S2013","22-05-13",112,"25","15",1,2,1,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","16",1,1,2,18,0,1,13,0,0,0,2,0,3,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","18",1,6,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","19",2,14,14,27,0,4,14,0,0,0,4,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","20A",NA,41,9,16,0,3,32,0,0,0,0,0,0,0,0,0,0,0,1,0
"S2013","22-05-13",112,"25","20B",NA,0,0,40,0,0,18,3,1,3,4,0,11,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","21",1,45,2,27,0,1,26,1,0,2,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","22",5,1,10,7,0,0,8,7,0,0,0,0,1,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","23",1,0,0,17,0,2,6,0,0,0,3,1,2,0,0,0,0,2,0,3
"S2013","22-05-13",112,"25","24",1,3,6,16,5,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","25",1,13,6,31,0,0,24,0,0,0,6,1,0,0,0,0,0,0,0,2
"S2013","22-05-13",112,"25","26",NA,51,10,11,2,2,12,6,0,3,1,0,5,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","27",1,4,0,30,0,2,11,6,1,2,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","28",1,12,6,23,1,0,18,0,1,0,3,0,1,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","29",1,0,2,2,0,1,9,8,0,4,0,0,2,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","30",1,7,12,21,0,1,19,1,0,1,0,0,0,0,0,0,0,0,3,0
"S2013","22-05-13",112,"25","31",1,0,0,8,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","32",1,1,0,31,0,0,16,2,0,2,2,0,2,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","33",1,8,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"25","34",3,15,3,9,0,0,29,0,0,0,1,0,7,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","1",1,52,8,65,3,0,7,1,0,1,16,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","2",3,106,3,33,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","3",1,2,9,76,0,0,5,5,1,2,1,0,1,8,4,2,1,0,0,0
"S2013","22-05-13",112,"40","4",1,82,10,19,14,0,23,0,0,0,0,0,0,3,3,1,2,0,0,0
"S2013","22-05-13",112,"40","5",2,59,4,14,0,0,18,0,0,0,0,0,1,0,1,0,0,0,0,0
"S2013","22-05-13",112,"40","6",1,3,9,86,3,9,28,0,0,0,0,0,0,0,6,0,0,0,0,0
"S2013","22-05-13",112,"40","7",3,27,21,48,0,25,31,0,0,0,0,0,1,3,3,0,0,0,1,0
"S2013","22-05-13",112,"40","8",1,33,8,35,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","9",1,54,6,63,15,13,28,0,0,0,10,0,2,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","10",NA,49,4,50,8,0,14,3,1,0,3,0,1,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","11",1,59,6,63,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","12",1,62,13,4,14,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0
"S2013","22-05-13",112,"40","13",1,0,0,104,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0
"S2013","22-05-13",112,"40","14",2,2,6,24,8,3,24,0,1,0,0,0,0,0,5,0,1,0,0,0
"S2013","22-05-13",112,"40","15",1,0,15,51,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","16",1,3,7,50,0,1,40,0,0,0,0,0,1,3,4,0,0,0,2,0
"S2013","22-05-13",112,"40","17",2,71,2,38,0,2,10,2,1,0,8,0,1,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","18",1,3,1,37,0,2,15,5,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","19",1,5,9,3,0,0,8,0,0,0,0,0,1,1,2,3,1,0,0,0
"S2013","22-05-13",112,"40","20A",1,54,6,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","22-05-13",112,"40","20B",1,24,3,53,0,2,7,0,0,0,6,0,0,5,1,0,0,0,0,0
"S2013","22-05-13",112,"40","21",1,4,12,67,5,0,35,0,0,0,1,0,0,3,2,0,0,0,0,1
"S2013","22-05-13",112,"40","22",1,77,6,52,2,2,17,3,0,2,1,0,1,0,0,0,0,0,1,0
"S2013","22-05-13",112,"40","23",2,55,13,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"S2013","22-05-13",112,"40","24",NA,70,3,34,0,0,14,3,1,0,12,0,3,4,2,1,0,0,0,0
"S2013","22-05-13",112,"40","25",3,57,2,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0
"S2013","22-05-13",112,"40","26",1,70,5,59,0,0,9,0,1,0,0,0,0,1,1,0,0,0,0,0
"S2013","22-05-13",112,"40","27",1,37,5,64,1,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0
"S2013","22-05-13",112,"40","28",2,26,4,7,2,21,15,0,0,0,0,0,0,0,2,0,0,0,0,0
"S2013","12-06-13",201,"01","1",1,0,2,0,0,1,9,0,0,0,6,3,0,0,0,0,0,0,0,0
"S2013","12-06-13",201,"01","2",5,0,0,0,0,20,15,0,0,0,0,0,0,0,1,0,0,0,1,0
"S2013","12-06-13",201,"01","3",2,2,0,0,13,21,16,0,0,0,0,0,1,0,0,0,0,2,0,0
"S2013","12-06-13",201,"01","4",1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0
"S2013","12-06-13",201,"01","5",1,0,0,2,0,8,8,0,0,1,0,0,0,0,0,3,0,0,0,0
"S2013","12-06-13",201,"01","6",2,0,0,2,5,6,6,0,3,0,1,0,0,4,0,0,0,0,0,0
"S2013","12-06-13",201,"01","7",1,0,0,0,2,12,1,0,0,0,0,2,0,0,0,2,0,0,0,0
"S2013","12-06-13",201,"01","8",1,0,0,1,0,6,9,0,2,0,0,0,0,0,0,1,0,1,0,0
"S2013","12-06-13",201,"01","9",4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,4,0,0,0
"S2013","12-06-13",201,"01","10",10,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0
"S2013","12-06-13",201,"05","1",6,6,0,0,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"S2013","12-06-13",201,"05","2",4,0,0,1,8,12,9,1,1,1,0,0,0,0,0,0,0,0,0,0
"S2013","12-06-13",201,"05","3",7,8,0,0,3,22,10,0,0,0,1,2,0,0,0,0,0,1,0,0
"S2013","28-06-13",96,"26","1",NA,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"26","2",NA,208,33,0,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"26","3",NA,12,42,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"29","1",NA,53,7,0,14,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"29","2",NA,115,32,4,0,2,18,0,0,0,4,0,1,0,0,0,0,0,1,0
"S2013","28-06-13",96,"29","3",NA,122,13,0,12,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"29","4",NA,64,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"29","5",NA,25,28,0,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"29","9B-B",NA,32,12,26,10,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"29","26B-A",NA,0,0,102,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"29","6B-B",2,53,7,0,14,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"29","22B-A",0,0,0,102,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"29","22B-B",1,122,13,0,12,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"30","1",7,60,63,5,9,9,55,0,0,3,0,0,0,0,0,0,0,1,0,0
"S2013","28-06-13",96,"30","2",1,32,25,3,17,12,34,0,0,0,0,0,4,0,0,0,0,1,0,0
"S2013","28-06-13",96,"30","3",1,35,38,0,10,4,12,0,0,0,0,1,1,0,0,0,0,0,0,0
"S2013","28-06-13",96,"30","4",2,6,4,18,25,7,41,0,0,0,4,2,4,0,0,0,0,4,0,0
"S2013","28-06-13",96,"30","5",1,5,13,0,0,4,26,0,0,0,0,0,0,1,1,8,3,0,0,0
"S2013","28-06-13",96,"30","6",4,11,7,4,15,10,0,0,0,0,3,1,4,0,1,0,0,0,0,0
"S2013","28-06-13",96,"30","7",10,15,73,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"30","8",1,2,6,2,0,20,52,1,0,0,0,0,0,0,0,4,2,0,0,0
"S2013","28-06-13",96,"30","9",1,16,35,3,0,0,0,0,0,0,11,1,1,0,0,0,0,2,0,0
"S2013","28-06-13",96,"32","1",1,62,8,0,27,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"42","1",2,27,13,40,2,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"42","2",1,0,38,7,3,2,5,0,1,0,0,0,0,0,0,7,2,0,0,0
"S2013","28-06-13",96,"42","3",2,32,19,15,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"50","1",1,67,17,0,5,24,13,0,0,0,0,0,0,0,1,0,0,0,0,0
"S2013","28-06-13",96,"50","2",1,20,14,1,2,6,9,0,0,0,0,0,0,1,3,3,0,0,0,0
"S2013","28-06-13",96,"50","3",1,22,16,0,2,7,29,0,0,0,0,0,0,0,0,0,0,0,2,0
"S2013","28-06-13",96,"50","4",1,14,23,3,0,16,5,0,0,0,0,0,0,0,0,4,1,0,0,0
"S2013","28-06-13",96,"50","5",2,5,1,0,0,4,18,0,0,0,0,0,0,0,0,7,8,0,0,0
"S2013","28-06-13",96,"50","6",4,11,21,3,3,10,21,0,0,0,0,0,0,2,1,6,5,0,2,0
"S2013","28-06-13",96,"53","1",2,77,12,0,18,25,65,0,0,0,0,0,0,0,0,0,0,0,1,0
"S2013","28-06-13",96,"53","2",2,153,62,0,35,14,69,0,0,0,0,0,0,0,0,0,0,0,0,0
